Item,Name,Type,SKU,Price,Weight,Category,Is Visible,Description,Image URL (Import),Image is Thumbnail,Image Sort Order
Product,F15 舷外机,physical,F15,0.00,15,Outboard Motors; 4-Stroke,True,"<h2>F15 舷外机 Specifications</h2><table cellpadding=""0"" cellspacing=""0"" width=""465""><colgroup><col style="";width:131px"" width=""130""/><col style="";width:335px"" width=""334""/></colgroup><tbody><tr height=""19"" style=""height:19px""><td height=""19"" style="""" width=""131"">重量</td><td style=""border-left: none;"" width=""335"">49-53Kg</td></tr><tr height=""19"" style=""height:19px""><td height=""19"" style=""border-top: none;"" width=""131"">最大转速</td><td style=""border-top: none; border-left: none;"" width=""335"">4500～5500r/min</td></tr><tr height=""19"" style=""height:19px""><td height=""19"" style=""border-top: none;"" width=""131"">最大推杆功率</td><td style=""border-top: none; border-left: none;"" width=""335"">11kW（15HP）@5000r/min</td></tr><tr height=""19"" style=""height:19px""><td height=""19"" style=""border-top: none;"" width=""131"">怠速</td><td style=""border-top: none; border-left: none;"" width=""335"">900～1000   r/min</td></tr><tr height=""19"" style=""height:19px""><td height=""19"" style=""border-top: none;"" width=""131"">发动机类型</td><td style=""border-top: none; border-left: none;"" width=""335"">L2,   SOHC </td></tr><tr height=""19"" style=""height:19px""><td height=""19"" style=""border-top: none;"" width=""131"">排量</td><td>323 cc</td></tr><tr height=""19"" style=""height:19px""><td height=""19"" style=""border-top: none;"" width=""131"">缸径*冲程</td><td style=""border-left: none;"" width=""335"">59.0×59.0 mm</td></tr><tr height=""19"" style=""height:19px""><td height=""19"" style=""border-top: none;"" width=""131"">燃油进气系统</td><td style=""border-top: none; border-left: none;"" width=""335"">化油器</td></tr><tr height=""19"" style=""height:19px""><td height=""19"" style=""border-top: none;"" width=""131"">点火系统</td><td style=""border-top: none; border-left: none;"" width=""335"">CDI</td></tr><tr height=""19"" style=""height:19px""><td height=""19"" style=""border-top: none;"" width=""131""><span style="""">控制系统</span></td><td style=""border-top: none; border-left: none;"" width=""335""><span style="""">舵柄</span><span style="""">/</span><span style="""">遥控器</span></td></tr><tr height=""19"" style=""height:19px""><td height=""19"" style=""border-top: none;"" width=""131"">启动系统</td><td style=""border-top: none; border-left: none;"" width=""335"">手动启动</td></tr><tr height=""19"" style=""height:19px""><td height=""19"" style=""border-top: none;"" width=""131"">档位</td><td style=""border-top: none; border-left: none;"" width=""335"">F-N-R</td></tr><tr height=""19"" style=""height:19px""><td height=""19"" style=""border-top: none;"" width=""131"">齿轮比</td><td style=""border-top: none; border-left: none;"" width=""335"">2.08</td></tr><tr height=""19"" style=""height:19px""><td height=""19"" style=""border-top: none;"" width=""131"">最大油耗</td><td style=""border-top: none; border-left: none;"" width=""335"">5.3L/h</td></tr><tr height=""19"" style=""height:19px""><td height=""19"" style=""""><span style="""">倾斜起翘系统</span></td><td style=""border-top: none;"" width=""335"">手动</td></tr><tr height=""19"" style=""height:19px""><td height=""19"" style="""" width=""131"">机油容量</td><td style=""border-top: none; border-left: none;"" width=""335"">1.0L</td></tr><tr height=""19"" style=""height:19px""><td height=""19"" style=""border-top: none;"" width=""131"">齿轮油容量</td><td style=""border-top: none; border-left: none;"" width=""335"">250cc</td></tr><tr height=""19"" style=""height:19px""><td height=""19"" style=""border-top: none;"" width=""131"">螺旋桨规格</td><td style=""border-top: none; border-left: none;"" width=""335"">3-8""or   3-10""or 3-11"" or 3-12""</td></tr><tr height=""51"" style="";height:51px""><td colspan=""2"" height=""51"" style=""border-right-width: 1px;"" width=""465""><span style="""">型号说明：</span><span style=""""><br/>     B=</span><span style="""">后控（舵柄）</span><span style=""""> F=</span><span style="""">前控（遥控）</span><span style=""""> M=</span><span style="""">手动启动，</span><span style="""">W=</span><span style="""">手动启动和电启动可选，</span><span style="""">S=</span><span style="""">短轴，</span><span style="""">L=</span><span style="""">长轴</span><span style=""""><br/>     </span><span style="""">螺旋桨应根据船的大小和应用来选择。</span><span style=""""><br/>     </span></td></tr></tbody></table>",,,
Image,,,,,,,,,https://www.parsunpower.cn/data/watermark/20221017/634cef62920fe.jpg,True,0
Image,,,,,,,,,https://www.parsunpower.cn/data/watermark/20221017/634cef629f7d9.jpg,False,1
Image,,,,,,,,,https://www.parsunpower.cn/data/watermark/20221017/634cef62abb2c.jpg,False,2
Image,,,,,,,,,https://www.parsunpower.cn/data/watermark/20230102/63b2d434f1add.jpg,False,3
Image,,,,,,,,,https://www.parsunpower.cn/data/watermark/20221017/634cece754f1f.jpg,False,4
Product,F9.9 舷外机,physical,F9.9,0.00,15,Outboard Motors; 4-Stroke,True,"<h2>F9.9 舷外机 Specifications</h2><table cellpadding=""0"" cellspacing=""0""><colgroup><col style="";width:131px"" width=""130""/><col style="";width:335px"" width=""334""/></colgroup><tbody><tr height=""19"" style=""height:19px""><td height=""19"" style="""" width=""17.33333333333333"">型号</td><td style=""border-left: none;"" width=""449"">F9.9</td></tr><tr height=""19"" style=""height:19px""><td height=""19"" style=""border-top: none;"" width=""17.33333333333333"">产品规格选项</td><td width=""114.00000000000001"">F9.9BMS/F9.9BML/F9.9BWS/F9.9BWL/F9.9FWS/F9.9FWL</td></tr><tr height=""19"" style=""height:19px""><td height=""19"" style=""border-top: none;"" width=""17.33333333333333"">艉板高度</td><td style=""border-left: none;"" width=""449"">15/20英寸</td></tr><tr height=""19"" style=""height:19px""><td height=""19"" style=""border-top: none;"" width=""17.33333333333333"">重量</td><td style=""border-top: none; border-left: none;"" width=""449"">49-53Kg</td></tr><tr height=""19"" style=""height:19px""><td height=""19"" style=""border-top: none;"" width=""17.33333333333333"">最大转速</td><td style=""border-top: none; border-left: none;"" width=""449"">4500～5500r/min</td></tr><tr height=""19"" style=""height:19px""><td height=""19"" style=""border-top: none;"" width=""17.33333333333333"">最大推杆功率</td><td style=""border-top: none; border-left: none;"" width=""449"">7.3kW（9.9HP）@5000r/min</td></tr><tr height=""19"" style=""height:19px""><td height=""19"" style=""border-top: none;"" width=""17.33333333333333"">怠速</td><td style=""border-top: none; border-left: none;"" width=""449"">900～1000   r/min</td></tr><tr height=""19"" style=""height:19px""><td height=""19"" style=""border-top: none;"" width=""17.33333333333333"">发动机类型</td><td style=""border-top: none; border-left: none;"" width=""449"">2-cyl.   SOHC</td></tr><tr height=""19"" style=""height:19px""><td height=""19"" style=""border-top: none;"" width=""17.33333333333333"">排量</td><td width=""114.00000000000001"">323 cc</td></tr><tr height=""19"" style=""height:19px""><td height=""19"" style=""border-top: none;"" width=""17.33333333333333"">缸径*冲程</td><td style=""border-left: none;"" width=""449"">59.0×59.0 mm</td></tr><tr height=""19"" style=""height:19px""><td height=""19"" style=""border-top: none;"" width=""17.33333333333333"">燃油进气系统</td><td style=""border-top: none; border-left: none;"" width=""449"">化油器</td></tr><tr height=""19"" style=""height:19px""><td height=""19"" style=""border-top: none;"" width=""17.33333333333333"">点火系统</td><td style=""border-top: none; border-left: none;"" width=""449"">CDI</td></tr><tr height=""19"" style=""height:19px""><td height=""19"" style=""border-top: none;"" width=""17.33333333333333""><span style="""">控制系统</span></td><td style=""border-top: none; border-left: none;"" width=""449""><span style="""">舵柄</span><span style="""">/</span><span style="""">遥控器</span></td></tr><tr height=""19"" style=""height:19px""><td height=""19"" style=""border-top: none;"" width=""17.33333333333333"">启动系统</td><td style=""border-top: none; border-left: none;"" width=""449"">手动启动</td></tr><tr height=""19"" style=""height:19px""><td height=""19"" style=""border-top: none;"" width=""17.33333333333333"">档位</td><td style=""border-top: none; border-left: none;"" width=""449"">F-N-R</td></tr><tr height=""19"" style=""height:19px""><td height=""19"" style=""border-top: none;"" width=""17.33333333333333"">齿轮比</td><td style=""border-top: none; border-left: none;"" width=""449"">2.08</td></tr><tr height=""19"" style=""height:19px""><td height=""19"" style=""border-top: none;"" width=""17.33333333333333"">最大油耗</td><td style=""border-top: none; border-left: none;"" width=""449"">3.5L/h</td></tr><tr height=""19"" style=""height:19px""><td height=""19"" style="""" width=""17.33333333333333""><span style="""">倾斜起翘系统</span></td><td style=""border-top: none;"" width=""449"">手动</td></tr><tr height=""19"" style=""height:19px""><td height=""19"" style="""" width=""17.33333333333333"">机油容量</td><td style=""border-top: none; border-left: none;"" width=""449"">1.0L</td></tr><tr height=""19"" style=""height:19px""><td height=""19"" style=""border-top: none;"" width=""17.33333333333333"">齿轮油容量</td><td style=""border-top: none; border-left: none;"" width=""449"">250cc</td></tr><tr height=""19"" style=""height:19px""><td height=""19"" style=""border-top: none;"" width=""17.33333333333333"">螺旋桨规格</td><td style=""border-top: none; border-left: none;"" width=""449"">3-8""or   3-10""or 3-11"" or 3-12""</td></tr><tr height=""68"" style="";height:68px""><td colspan=""2"" height=""68"" style=""border-right-width: 1px;"" width=""465""><span style="""">规格介绍：</span><span style=""""><br/>     F9.9 </span><span style="""">中的“</span><span style="""">F”</span><span style="""">表示它是四冲程舷外发动机。</span><span style=""""><br/>     </span><span style="""">模型中的其他字母表示：</span><span style=""""><br/>     B=</span><span style="""">后舵手柄</span><span style=""""> M=</span><span style="""">手动启动</span><span style=""""> F=</span><span style="""">前控（遥控）</span><span style=""""> W=</span><span style="""">手动起动和电启动</span><span style="""">   S=</span><span style="""">短轴</span><span style=""""> L=</span><span style="""">长轴</span></td></tr></tbody></table>",,,
Image,,,,,,,,,https://www.parsunpower.cn/data/watermark/20221017/634ceecfe3ff9.jpg,True,0
Image,,,,,,,,,https://www.parsunpower.cn/data/watermark/20221017/634ceecfef3ab.jpg,False,1
Image,,,,,,,,,https://www.parsunpower.cn/data/watermark/20230102/63b2d434f1add.jpg,False,2
Image,,,,,,,,,https://www.parsunpower.cn/data/watermark/20230108/63babe117594e.jpg,False,3
Image,,,,,,,,,https://www.parsunpower.cn/data/watermark/20221017/634cef5d2a787.jpg,False,4
